age,monthly_salary,profession,education_level,location,home_status,family_wealth,marital_status,marriage_type,government_job,dowry_amount_lakhs
34,186278,Government Officer,Bachelors,Tier-3,Rented,Upper-Middle,Married,Love,1,11.0
24,94951,CA,Diploma,Tier-1,Own,Middle,Married,Arranged,0,6.5
38,154437,Doctor,Diploma,Tier-1,Rented,Upper-Middle,Married,Love,0,5.0
26,195945,Doctor,PhD,Tier-3,Own,Upper,Married,Arranged,0,13.0
29,58916,Freelancer,Bachelors,Tier-1,Own,Lower,Divorced,Arranged,0,7.5
37,46062,Doctor,PhD,Tier-1,Own,Lower,Divorced,Arranged,0,12.5
25,99352,Government Officer,Diploma,Tier-3,Rented,Lower,Single,Love,1,15.5
27,70389,Business Owner,Bachelors,Tier-2,Own,Middle,Married,Love,0,2.5
29,119774,Doctor,Masters,Tier-3,Own,Upper-Middle,Married,Love,0,6.0
38,197939,Doctor,Diploma,Rural,Rented,Lower,Single,Arranged,0,16.0
25,169235,Government Officer,Bachelors,Tier-2,Rented,Upper,Single,Love,1,21.0
34,79255,Doctor,Bachelors,Tier-2,Own,Upper-Middle,Married,Love,0,4.0
31,41529,Private Job,Bachelors,Tier-1,Own,Middle,Single,Arranged,0,13.0
29,30061,Doctor,Diploma,Rural,Own,Middle,Single,Arranged,0,11.0
24,28867,CA,PhD,Rural,Rented,Lower,Single,Arranged,0,10.0
23,173222,Government Officer,Masters,Rural,Rented,Lower,Married,Love,1,10.5
30,100234,Doctor,Diploma,Tier-3,Rented,Upper-Middle,Divorced,Love,0,5.5
30,21150,CA,Masters,Rural,Rented,Upper,Single,Arranged,0,9.0
36,40458,Business Owner,PhD,Tier-3,Rented,Middle,Single,Arranged,0,11.0
40,197263,CA,Masters,Tier-3,Rented,Middle,Single,Love,0,16.5
32,141021,Private Job,Diploma,Tier-2,Rented,Upper-Middle,Divorced,Love,0,6.0
23,82049,Business Owner,Masters,Tier-3,Own,Middle,Single,Love,0,13.0
33,27871,Doctor,Diploma,Rural,Rented,Upper-Middle,Single,Love,0,5.5
23,111362,Freelancer,Bachelors,Rural,Rented,Upper-Middle,Married,Love,0,-2.5
30,102142,CA,Bachelors,Rural,Own,Middle,Married,Love,0,3.0
30,62641,Private Job,Diploma,Rural,Rented,Upper-Middle,Married,Arranged,0,-3.0
22,188860,Doctor,Bachelors,Rural,Rented,Upper,Single,Love,0,14.5
31,193537,CA,Masters,Tier-3,Own,Upper,Married,Arranged,0,11.5
27,106197,Business Owner,Masters,Tier-2,Own,Upper-Middle,Married,Love,0,5.0
38,117066,Freelancer,Masters,Tier-1,Own,Upper,Married,Arranged,0,6.5
35,57796,Government Officer,PhD,Tier-3,Rented,Lower,Married,Love,1,6.5
28,47701,Private Job,Bachelors,Tier-3,Rented,Lower,Single,Arranged,0,8.0
26,165377,Business Owner,PhD,Tier-3,Rented,Upper,Single,Love,0,15.0
24,120497,Doctor,Bachelors,Tier-2,Rented,Upper-Middle,Divorced,Love,0,8.5
25,39026,Software Engineer,Bachelors,Tier-1,Own,Lower,Single,Love,0,12.5
32,96398,Private Job,PhD,Tier-1,Rented,Upper,Divorced,Love,0,7.5
30,66421,Business Owner,Diploma,Tier-2,Rented,Middle,Divorced,Arranged,0,5.0
23,91184,Software Engineer,PhD,Rural,Own,Upper,Married,Love,0,4.5
40,79628,Doctor,PhD,Rural,Rented,Lower,Single,Arranged,0,13.0
38,63685,Government Officer,PhD,Rural,Rented,Middle,Divorced,Love,1,11.0
28,87759,Private Job,PhD,Tier-2,Own,Middle,Married,Arranged,0,6.0
32,187931,Software Engineer,PhD,Rural,Own,Lower,Divorced,Arranged,0,16.0
22,143699,Doctor,Bachelors,Tier-1,Own,Middle,Divorced,Arranged,0,15.5
24,60074,Government Officer,Bachelors,Tier-2,Own,Middle,Single,Love,1,19.0
38,164939,Government Officer,Masters,Tier-1,Rented,Middle,Single,Love,1,23.0
25,86511,Doctor,PhD,Tier-3,Own,Middle,Single,Arranged,0,17.5
32,55588,Doctor,Bachelors,Tier-1,Own,Lower,Single,Arranged,0,16.0
31,127151,CA,Masters,Rural,Own,Lower,Married,Arranged,0,7.0
24,76267,Government Officer,Diploma,Tier-3,Rented,Lower,Married,Love,1,4.5
28,48781,Freelancer,Bachelors,Tier-3,Own,Upper,Single,Arranged,0,10.0
31,165963,Government Officer,Bachelors,Rural,Rented,Middle,Married,Arranged,1,11.0
22,98732,Government Officer,PhD,Tier-2,Rented,Lower,Single,Love,1,19.5
31,97149,Freelancer,Bachelors,Rural,Own,Middle,Married,Love,0,-0.5
39,138108,Freelancer,Diploma,Tier-2,Rented,Lower,Divorced,Love,0,4.5
26,108203,CA,Masters,Rural,Rented,Lower,Divorced,Arranged,0,8.0
29,139737,Software Engineer,Bachelors,Rural,Own,Upper-Middle,Single,Love,0,14.5
33,68872,Business Owner,Bachelors,Tier-2,Own,Lower,Divorced,Arranged,0,9.0
30,72066,Private Job,Bachelors,Rural,Own,Middle,Single,Love,0,9.5
30,133576,Freelancer,Bachelors,Tier-3,Own,Lower,Married,Love,0,2.5
23,147765,Government Officer,PhD,Rural,Own,Upper,Married,Love,1,13.0
32,186333,Private Job,Masters,Tier-1,Rented,Upper,Divorced,Love,0,11.0
24,142234,Government Officer,PhD,Tier-2,Own,Middle,Single,Arranged,1,27.0
24,25728,Freelancer,PhD,Tier-2,Own,Middle,Single,Arranged,0,12.0
30,187646,Government Officer,Masters,Tier-1,Rented,Middle,Single,Arranged,1,26.0
36,185481,Business Owner,Bachelors,Rural,Rented,Upper,Divorced,Love,0,8.0
36,69230,Software Engineer,PhD,Tier-2,Own,Lower,Single,Arranged,0,17.0
23,184873,Business Owner,PhD,Tier-1,Own,Upper-Middle,Divorced,Love,0,16.0
39,153809,CA,PhD,Rural,Rented,Upper-Middle,Divorced,Love,0,9.5
24,160005,Government Officer,Diploma,Tier-1,Rented,Upper-Middle,Single,Love,1,21.0
22,123989,CA,PhD,Tier-1,Rented,Middle,Married,Arranged,0,8.0
39,186244,Government Officer,Bachelors,Tier-3,Rented,Lower,Married,Love,1,11.0
29,125721,Doctor,PhD,Tier-2,Own,Lower,Married,Arranged,0,10.5
25,133078,Freelancer,Bachelors,Rural,Own,Upper,Single,Arranged,0,13.5
30,101627,Software Engineer,Diploma,Tier-3,Rented,Middle,Married,Love,0,0.0
25,118894,CA,Diploma,Rural,Rented,Upper-Middle,Single,Love,0,9.5
30,125004,Private Job,Masters,Rural,Own,Upper-Middle,Divorced,Love,0,8.0
36,192509,CA,Masters,Tier-1,Own,Upper-Middle,Single,Arranged,0,23.5
33,42615,Business Owner,Diploma,Tier-2,Own,Lower,Single,Arranged,0,12.0
28,88396,Doctor,PhD,Tier-1,Own,Lower,Single,Arranged,0,19.5
22,128063,Freelancer,Diploma,Tier-2,Own,Middle,Divorced,Arranged,0,9.0
30,130864,CA,Diploma,Rural,Rented,Middle,Married,Arranged,0,2.5
29,177738,Business Owner,Bachelors,Tier-3,Rented,Upper-Middle,Married,Love,0,3.5
36,146011,Software Engineer,PhD,Tier-3,Own,Upper-Middle,Married,Love,0,8.0
37,186836,CA,Bachelors,Tier-3,Own,Upper-Middle,Single,Arranged,0,20.0
39,64723,Doctor,Masters,Tier-3,Rented,Lower,Divorced,Love,0,5.5
40,178373,Doctor,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Love,0,15.0
23,96836,Business Owner,Diploma,Tier-3,Own,Middle,Married,Love,0,1.5
23,149708,Private Job,Diploma,Tier-3,Rented,Upper-Middle,Single,Love,0,10.0
24,61810,CA,Bachelors,Tier-2,Own,Upper,Married,Arranged,0,5.0
40,60298,Software Engineer,Masters,Tier-1,Rented,Upper-Middle,Single,Arranged,0,14.0
22,97248,Business Owner,PhD,Tier-3,Rented,Upper,Divorced,Arranged,0,8.5
37,38181,CA,PhD,Rural,Own,Middle,Divorced,Love,0,6.5
28,127941,Business Owner,Bachelors,Tier-3,Own,Upper,Single,Love,0,14.0
39,69441,Business Owner,Masters,Tier-3,Own,Middle,Single,Love,0,12.0
29,64969,CA,PhD,Tier-1,Rented,Upper,Divorced,Love,0,8.0
35,66572,Government Officer,Bachelors,Tier-3,Rented,Lower,Divorced,Love,1,10.0
40,112056,CA,Diploma,Tier-2,Rented,Upper,Divorced,Love,0,6.5
32,126029,Doctor,Diploma,Tier-3,Own,Upper-Middle,Divorced,Love,0,9.5
33,190370,CA,Masters,Tier-2,Own,Upper-Middle,Single,Love,0,20.5
35,46812,Business Owner,PhD,Tier-1,Rented,Upper,Single,Love,0,11.0
37,74824,Freelancer,Bachelors,Tier-3,Rented,Upper-Middle,Single,Love,0,6.5
24,32747,Business Owner,Diploma,Rural,Rented,Lower,Single,Love,0,4.5
27,76220,Doctor,Diploma,Tier-2,Rented,Lower,Divorced,Love,0,5.0
38,140502,Software Engineer,Bachelors,Rural,Own,Middle,Married,Love,0,5.0
38,104560,Business Owner,Masters,Tier-2,Own,Upper,Divorced,Love,0,10.0
24,192824,Freelancer,Diploma,Tier-1,Rented,Upper-Middle,Married,Love,0,3.5
37,88397,Software Engineer,Masters,Tier-2,Rented,Upper,Divorced,Arranged,0,9.0
27,121763,Business Owner,Masters,Tier-3,Rented,Upper,Single,Arranged,0,14.0
30,121623,Business Owner,Bachelors,Tier-2,Rented,Middle,Married,Love,0,2.0
27,164107,Business Owner,Masters,Tier-2,Own,Upper,Married,Arranged,0,10.0
26,68072,Software Engineer,Diploma,Rural,Rented,Upper,Divorced,Love,0,2.0
39,132879,Freelancer,PhD,Tier-1,Own,Upper,Single,Arranged,0,18.5
22,179941,Private Job,Diploma,Tier-2,Rented,Upper,Divorced,Arranged,0,9.5
35,21413,Private Job,PhD,Tier-1,Rented,Lower,Divorced,Arranged,0,6.0
37,50211,Business Owner,Masters,Tier-1,Rented,Upper-Middle,Married,Love,0,0.5
26,92848,CA,Masters,Tier-2,Rented,Middle,Divorced,Love,0,7.5
35,156466,CA,Bachelors,Tier-1,Own,Lower,Divorced,Love,0,13.5
24,114734,Freelancer,Bachelors,Tier-1,Rented,Middle,Single,Love,0,10.5
26,176623,CA,Bachelors,Tier-3,Own,Upper-Middle,Single,Love,0,17.5
31,118917,Business Owner,Diploma,Tier-2,Own,Upper-Middle,Single,Arranged,0,15.5
26,76314,Private Job,Bachelors,Tier-1,Own,Lower,Married,Arranged,0,4.5
30,181331,Government Officer,Diploma,Tier-1,Rented,Upper,Single,Arranged,1,24.0
32,40870,Freelancer,Bachelors,Tier-2,Rented,Middle,Single,Love,0,6.0
35,71917,Government Officer,Diploma,Rural,Rented,Upper-Middle,Single,Arranged,1,15.5
40,85935,Private Job,PhD,Rural,Own,Upper-Middle,Divorced,Love,0,7.0
22,84172,CA,Masters,Tier-1,Rented,Upper-Middle,Divorced,Arranged,0,10.0
38,91595,CA,Masters,Tier-2,Rented,Middle,Single,Love,0,12.5
25,44130,Freelancer,Bachelors,Tier-3,Own,Upper-Middle,Divorced,Love,0,3.0
24,186405,Freelancer,Masters,Rural,Rented,Upper-Middle,Single,Arranged,0,14.0
36,42219,CA,Masters,Tier-2,Rented,Upper-Middle,Divorced,Arranged,0,7.0
36,71564,CA,PhD,Tier-2,Rented,Middle,Married,Arranged,0,4.5
39,192758,Doctor,Bachelors,Tier-1,Own,Middle,Single,Love,0,21.0
22,20907,Freelancer,PhD,Tier-1,Own,Middle,Single,Arranged,0,13.0
34,54735,Business Owner,PhD,Tier-2,Rented,Lower,Single,Arranged,0,12.5
31,89202,Freelancer,PhD,Tier-1,Rented,Middle,Single,Arranged,0,13.0
26,30858,CA,PhD,Tier-3,Rented,Upper,Married,Love,0,-0.5
23,46781,Software Engineer,Masters,Tier-1,Rented,Lower,Single,Arranged,0,13.0
32,68968,Software Engineer,PhD,Rural,Own,Lower,Single,Love,0,13.0
37,178997,CA,PhD,Rural,Rented,Middle,Married,Arranged,0,7.5
36,164430,CA,Bachelors,Tier-1,Rented,Upper,Married,Love,0,6.0
34,95296,Government Officer,Masters,Tier-2,Own,Upper-Middle,Married,Arranged,1,13.5
30,96847,Business Owner,Diploma,Rural,Own,Upper,Married,Arranged,0,2.5
33,137475,Doctor,Bachelors,Tier-1,Own,Middle,Divorced,Love,0,13.0
31,197660,Freelancer,PhD,Tier-1,Own,Upper,Married,Arranged,0,11.5
28,147644,Doctor,PhD,Tier-1,Rented,Middle,Divorced,Love,0,12.5
31,31605,Doctor,Masters,Tier-1,Own,Middle,Divorced,Arranged,0,11.0
39,154815,Software Engineer,Masters,Tier-3,Rented,Upper-Middle,Single,Love,0,14.5
29,69573,Government Officer,Bachelors,Rural,Own,Lower,Married,Arranged,1,9.0
29,125624,Freelancer,Masters,Tier-1,Own,Middle,Single,Arranged,0,17.0
40,92550,CA,Diploma,Tier-2,Own,Upper,Divorced,Love,0,8.5
27,126966,Business Owner,Diploma,Tier-3,Rented,Lower,Married,Love,0,0.0
30,66103,Government Officer,Diploma,Tier-1,Rented,Lower,Divorced,Love,1,11.0
37,125276,Software Engineer,PhD,Rural,Rented,Middle,Married,Love,0,3.0
37,166678,Government Officer,Diploma,Tier-1,Rented,Middle,Divorced,Arranged,1,18.0
36,118191,Software Engineer,PhD,Tier-3,Rented,Lower,Divorced,Arranged,0,10.5
37,97760,Software Engineer,PhD,Tier-1,Rented,Middle,Married,Arranged,0,6.5
30,129252,Freelancer,Masters,Tier-1,Rented,Middle,Divorced,Arranged,0,9.0
29,150876,Software Engineer,Bachelors,Rural,Rented,Middle,Single,Arranged,0,14.5
22,170395,Business Owner,Bachelors,Tier-3,Rented,Lower,Married,Love,0,3.5
28,78696,Government Officer,Masters,Tier-2,Own,Middle,Married,Love,1,10.5
38,171616,Private Job,Bachelors,Tier-1,Own,Lower,Married,Arranged,0,9.5
26,174733,CA,PhD,Tier-2,Rented,Lower,Married,Arranged,0,9.5
26,104084,Government Officer,Masters,Tier-3,Rented,Lower,Married,Love,1,8.0
35,57635,CA,PhD,Tier-1,Own,Upper-Middle,Divorced,Love,0,10.5
26,40904,Private Job,PhD,Rural,Own,Middle,Married,Love,0,0.0
36,131117,Private Job,Masters,Tier-3,Own,Middle,Divorced,Arranged,0,11.5
32,177934,Private Job,Masters,Rural,Rented,Middle,Divorced,Arranged,0,9.5
29,45723,Private Job,Diploma,Tier-3,Own,Upper-Middle,Single,Love,0,8.0
26,61049,CA,Bachelors,Tier-2,Rented,Upper-Middle,Married,Love,0,0.0
22,29217,Freelancer,PhD,Tier-3,Own,Middle,Married,Arranged,0,1.0
38,146960,Private Job,Diploma,Rural,Own,Lower,Married,Arranged,0,4.0
32,144748,CA,PhD,Tier-3,Own,Middle,Single,Love,0,18.0
25,174404,Freelancer,Masters,Tier-1,Own,Upper-Middle,Single,Arranged,0,19.5
31,119088,Private Job,Bachelors,Rural,Own,Upper,Divorced,Love,0,6.5
40,43560,Business Owner,Diploma,Rural,Own,Upper-Middle,Single,Love,0,8.0
38,116222,Business Owner,Diploma,Tier-3,Own,Upper-Middle,Divorced,Arranged,0,9.5
22,77377,Software Engineer,Diploma,Tier-2,Rented,Middle,Married,Arranged,0,1.5
40,178773,Business Owner,PhD,Tier-2,Own,Lower,Married,Love,0,9.5
33,72882,Business Owner,Masters,Tier-2,Rented,Middle,Single,Arranged,0,12.5
23,27181,Software Engineer,Bachelors,Tier-2,Rented,Upper,Single,Arranged,0,10.0
38,27194,Business Owner,Masters,Tier-1,Own,Middle,Divorced,Love,0,7.0
28,143125,Freelancer,Masters,Tier-1,Own,Lower,Divorced,Love,0,11.0
37,137605,Doctor,Bachelors,Tier-3,Own,Upper-Middle,Single,Arranged,0,18.0
35,31460,Freelancer,Masters,Tier-1,Own,Upper,Married,Arranged,0,2.5
22,167482,Business Owner,Masters,Rural,Own,Upper,Married,Love,0,6.0
26,87142,Government Officer,PhD,Tier-2,Own,Upper,Single,Love,1,22.0
34,57240,Freelancer,Bachelors,Tier-2,Rented,Upper-Middle,Single,Love,0,6.5
40,168211,Private Job,PhD,Tier-2,Own,Lower,Divorced,Love,0,13.0
27,158661,Private Job,Bachelors,Tier-3,Rented,Upper-Middle,Single,Love,0,11.5
38,131681,Business Owner,Masters,Tier-1,Own,Middle,Single,Love,0,17.5
24,87632,Private Job,Diploma,Tier-3,Own,Lower,Single,Arranged,0,12.0
38,140356,CA,Diploma,Tier-1,Rented,Upper,Married,Arranged,0,6.0
40,141374,Software Engineer,Bachelors,Tier-3,Rented,Upper-Middle,Married,Arranged,0,5.0
22,138481,Doctor,Diploma,Tier-3,Own,Upper,Single,Love,0,15.0
22,194837,Business Owner,Masters,Tier-2,Own,Upper,Married,Love,0,9.5
22,191636,Government Officer,Diploma,Rural,Own,Upper,Married,Arranged,1,14.5
30,174028,Government Officer,Masters,Tier-2,Rented,Upper-Middle,Single,Arranged,1,24.5
39,140578,CA,Diploma,Tier-2,Own,Middle,Married,Arranged,0,8.0
27,175722,Doctor,Bachelors,Rural,Own,Upper,Married,Arranged,0,9.0
27,148224,Software Engineer,Masters,Tier-3,Rented,Middle,Divorced,Arranged,0,11.0
35,44284,Software Engineer,Diploma,Tier-3,Own,Middle,Single,Love,0,10.0
24,154283,Freelancer,Masters,Tier-3,Rented,Upper-Middle,Single,Love,0,11.5
40,92370,Government Officer,Bachelors,Tier-3,Own,Lower,Divorced,Arranged,1,16.5
40,44614,CA,Masters,Tier-2,Rented,Upper,Single,Love,0,10.0
26,82026,Freelancer,Bachelors,Tier-2,Own,Middle,Single,Love,0,11.0
31,190562,Software Engineer,Masters,Tier-1,Own,Upper,Divorced,Love,0,16.5
29,146312,Software Engineer,PhD,Tier-1,Own,Lower,Single,Love,0,20.0
23,140369,CA,PhD,Tier-1,Rented,Upper-Middle,Divorced,Arranged,0,14.0
35,166476,Freelancer,PhD,Tier-1,Own,Upper-Middle,Single,Love,0,18.0
37,94049,Private Job,Masters,Tier-1,Rented,Middle,Single,Arranged,0,13.5
32,52695,Doctor,Bachelors,Tier-1,Own,Middle,Divorced,Arranged,0,11.0
31,103623,Government Officer,Diploma,Tier-2,Rented,Middle,Single,Love,1,17.0
40,124237,Freelancer,Bachelors,Tier-2,Rented,Upper,Single,Arranged,0,12.0
36,145698,CA,PhD,Rural,Own,Upper,Single,Arranged,0,19.0
29,47712,CA,PhD,Tier-1,Own,Middle,Single,Love,0,15.0
29,55712,CA,PhD,Tier-3,Rented,Upper,Single,Love,0,10.5
35,111464,Software Engineer,Bachelors,Tier-3,Own,Upper-Middle,Married,Arranged,0,6.5
26,87868,Business Owner,Masters,Rural,Rented,Middle,Single,Love,0,9.0
37,79965,Software Engineer,Diploma,Tier-3,Rented,Middle,Divorced,Love,0,3.5
23,23263,Doctor,Diploma,Tier-1,Rented,Lower,Single,Arranged,0,10.5
29,87309,CA,Diploma,Tier-2,Own,Lower,Divorced,Love,0,8.0
28,57176,CA,Bachelors,Tier-3,Rented,Middle,Married,Arranged,0,0.5
32,62559,Business Owner,Bachelors,Tier-1,Own,Upper-Middle,Married,Arranged,0,5.0
28,65793,Freelancer,Bachelors,Tier-1,Rented,Upper-Middle,Single,Love,0,8.0
22,88039,Government Officer,Masters,Tier-2,Rented,Middle,Single,Arranged,1,20.0
26,196201,Private Job,Diploma,Tier-2,Rented,Upper,Single,Love,0,13.5
22,111187,Freelancer,PhD,Tier-1,Rented,Lower,Single,Arranged,0,14.5
37,142670,Software Engineer,Diploma,Tier-1,Rented,Lower,Single,Arranged,0,16.0
40,85694,Private Job,Bachelors,Rural,Rented,Lower,Single,Love,0,7.0
34,55886,Private Job,Masters,Tier-2,Rented,Middle,Divorced,Love,0,3.5
38,72061,Software Engineer,Masters,Tier-1,Rented,Upper-Middle,Married,Arranged,0,4.5
27,166684,CA,Masters,Tier-2,Rented,Upper-Middle,Single,Arranged,0,18.0
29,58616,Freelancer,PhD,Tier-2,Own,Upper-Middle,Single,Love,0,11.5
40,177144,Software Engineer,Bachelors,Tier-2,Rented,Middle,Single,Love,0,15.5
38,122832,Private Job,Bachelors,Rural,Own,Middle,Single,Love,0,12.0
22,97380,Business Owner,PhD,Rural,Own,Upper-Middle,Single,Arranged,0,15.5
26,173137,Doctor,PhD,Rural,Own,Lower,Divorced,Arranged,0,16.0
34,116921,CA,Bachelors,Rural,Own,Middle,Single,Love,0,13.5
23,154986,CA,Masters,Tier-3,Own,Middle,Single,Love,0,17.5
22,145055,CA,Diploma,Rural,Own,Middle,Single,Love,0,14.0
30,51242,Government Officer,Diploma,Rural,Own,Upper-Middle,Single,Love,1,15.5
25,117022,Software Engineer,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Love,0,11.5
28,148694,Software Engineer,Masters,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,11.0
29,105509,Freelancer,Bachelors,Tier-3,Rented,Middle,Married,Arranged,0,0.0
32,112846,Freelancer,Bachelors,Tier-2,Own,Lower,Married,Love,0,2.5
23,115945,CA,PhD,Tier-3,Own,Upper,Single,Love,0,16.5
35,172778,Software Engineer,Diploma,Tier-1,Rented,Middle,Divorced,Arranged,0,12.5
34,56924,Business Owner,Bachelors,Tier-3,Own,Upper-Middle,Divorced,Love,0,5.5
34,67042,CA,PhD,Tier-3,Rented,Lower,Single,Arranged,0,13.0
26,175000,Business Owner,PhD,Tier-3,Rented,Middle,Single,Arranged,0,17.5
35,131036,CA,PhD,Rural,Rented,Middle,Single,Love,0,13.5
28,75297,Software Engineer,Diploma,Tier-1,Own,Lower,Single,Love,0,13.5
24,92153,Software Engineer,Masters,Tier-1,Rented,Middle,Married,Arranged,0,5.5
31,42587,Doctor,PhD,Tier-3,Rented,Lower,Married,Love,0,0.5
27,164197,Freelancer,PhD,Rural,Own,Upper,Divorced,Love,0,10.0
38,166444,Software Engineer,Masters,Rural,Own,Middle,Divorced,Love,0,12.0
26,60734,Private Job,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Love,0,7.0
39,153947,Freelancer,PhD,Tier-3,Own,Upper,Single,Arranged,0,17.5
33,99489,Private Job,Masters,Tier-2,Rented,Upper-Middle,Divorced,Love,0,5.5
30,100873,Government Officer,Masters,Tier-3,Own,Upper,Married,Love,1,11.0
31,159849,Doctor,Masters,Tier-1,Own,Upper-Middle,Single,Arranged,0,22.0
37,40667,Doctor,Diploma,Rural,Rented,Middle,Married,Love,0,-3.5
24,169659,Government Officer,PhD,Rural,Own,Lower,Married,Love,1,14.0
35,193888,Software Engineer,PhD,Tier-2,Own,Upper,Divorced,Arranged,0,18.5
32,170298,Software Engineer,PhD,Rural,Rented,Upper,Married,Arranged,0,7.5
36,153729,Government Officer,Diploma,Tier-3,Rented,Lower,Divorced,Arranged,1,15.5
29,110067,Freelancer,PhD,Tier-1,Own,Middle,Divorced,Arranged,0,12.5
35,177462,Freelancer,Diploma,Tier-1,Own,Upper,Single,Arranged,0,17.5
29,77973,CA,Bachelors,Tier-3,Own,Middle,Divorced,Arranged,0,9.5
24,152030,Private Job,Diploma,Tier-3,Own,Upper,Married,Arranged,0,5.5
34,40674,Private Job,Bachelors,Tier-1,Rented,Middle,Married,Arranged,0,0.0
27,192451,Freelancer,Bachelors,Tier-3,Rented,Lower,Divorced,Arranged,0,9.5
28,197901,Doctor,Bachelors,Tier-2,Rented,Upper,Married,Arranged,0,9.0
23,54859,Government Officer,Masters,Tier-2,Rented,Middle,Married,Arranged,1,8.5
39,82081,Government Officer,Diploma,Rural,Rented,Middle,Single,Arranged,1,16.0
40,37090,Freelancer,Masters,Rural,Own,Lower,Divorced,Love,0,2.5
40,165817,CA,PhD,Tier-1,Own,Upper-Middle,Single,Love,0,21.0
24,184003,Business Owner,Masters,Tier-2,Own,Upper,Divorced,Arranged,0,16.0
39,188597,Business Owner,Bachelors,Rural,Own,Middle,Divorced,Love,0,11.0
22,96258,CA,Masters,Rural,Rented,Lower,Married,Arranged,0,2.5
40,145634,CA,Diploma,Rural,Own,Upper-Middle,Single,Love,0,14.0
36,111994,Business Owner,Diploma,Tier-2,Rented,Upper,Single,Love,0,10.5
37,60860,Doctor,Diploma,Rural,Own,Middle,Single,Arranged,0,12.5
39,175540,Private Job,Bachelors,Tier-2,Own,Lower,Single,Love,0,16.5
37,136509,Doctor,Bachelors,Tier-3,Own,Upper,Single,Arranged,0,18.0
30,190614,Government Officer,Masters,Tier-2,Own,Lower,Divorced,Arranged,1,23.5
24,43225,Doctor,PhD,Rural,Rented,Upper,Divorced,Arranged,0,6.5
30,190333,Business Owner,Diploma,Rural,Own,Middle,Divorced,Arranged,0,12.5
32,153824,Business Owner,Masters,Tier-3,Own,Middle,Married,Arranged,0,8.5
30,106115,Business Owner,PhD,Tier-2,Own,Lower,Married,Love,0,6.0
25,77164,Business Owner,PhD,Tier-1,Rented,Middle,Married,Arranged,0,4.5
25,43112,CA,PhD,Tier-3,Rented,Middle,Single,Arranged,0,12.0
36,94141,Private Job,Masters,Tier-1,Rented,Upper,Married,Love,0,1.5
33,60397,Software Engineer,Diploma,Rural,Rented,Upper,Married,Love,0,-3.0
37,123581,Doctor,Masters,Rural,Rented,Upper-Middle,Single,Arranged,0,14.5
40,118680,Freelancer,Bachelors,Tier-3,Own,Middle,Single,Arranged,0,13.5
27,191107,Doctor,Diploma,Tier-1,Own,Middle,Single,Love,0,20.0
34,85553,CA,Bachelors,Rural,Own,Upper,Single,Love,0,12.0
39,113030,Business Owner,Diploma,Tier-2,Own,Upper-Middle,Single,Love,0,13.5
31,196069,CA,Bachelors,Tier-3,Rented,Upper,Married,Arranged,0,7.5
36,50064,Business Owner,Bachelors,Tier-2,Own,Upper-Middle,Divorced,Love,0,6.5
40,78888,Government Officer,Masters,Rural,Rented,Upper-Middle,Divorced,Arranged,1,12.5
26,139178,Government Officer,PhD,Tier-2,Rented,Upper-Middle,Single,Love,1,21.5
35,172497,Software Engineer,Diploma,Tier-3,Own,Upper-Middle,Divorced,Love,0,11.5
38,39894,Government Officer,Bachelors,Tier-2,Own,Upper-Middle,Divorced,Love,1,12.5
32,34762,Doctor,Bachelors,Tier-3,Rented,Upper,Married,Love,0,-2.0
37,32389,Doctor,Diploma,Tier-2,Rented,Upper-Middle,Divorced,Arranged,0,5.0
30,43483,Business Owner,Diploma,Rural,Rented,Upper,Divorced,Arranged,0,2.0
24,27750,Private Job,Bachelors,Tier-2,Own,Middle,Married,Love,0,-1.0
25,79146,Private Job,Masters,Tier-1,Own,Upper-Middle,Divorced,Love,0,8.5
29,164243,Doctor,PhD,Rural,Own,Lower,Divorced,Love,0,13.5
23,163826,Private Job,Diploma,Tier-2,Rented,Middle,Divorced,Love,0,7.0
